MEMBER_NO,FFP_TIER,GENDER,age,ZL,ZR,ZF,ZM,ZC,K
45809,5,ÄÐ,57,1.561432442,-0.933929845,1.419402059,0.819148243,0.179636211,B
45810,4,Å®,34,1.550816753,-0.92291215,2.128088215,1.654384414,-0.174317296,B
45811,4,ÄÐ,52,1.610972327,-0.228797335,0.002029746,0.034499341,0.230534403,B
45812,4,ÄÐ,45,1.570868611,0.250472418,-0.06883887,-0.094035069,0.357999129,B
45820,4,ÄÐ,53,1.557893879,-0.735611327,0.639847286,0.600744245,-0.172004027,B
45828,4,ÄÐ,50,1.560252921,-0.884350216,0.852453133,0.418962578,-0.631051145,B
45838,4,ÄÐ,36,1.561432442,-0.179217705,0.356372824,0.648719025,-0.554251883,B
45840,4,ÄÐ,38,1.530764895,-0.730102479,-0.210576101,-0.228981951,-0.197842001,B
45841,4,ÄÐ,48,1.533123937,-0.575854742,0.072898361,0.302493112,-1.166014431,B
45847,4,ÄÐ,40,1.540201063,-0.851297129,2.128088215,1.658279396,0.109003723,B
45854,4,ÄÐ,51,1.531944416,0.619565217,-0.281444717,-0.329728989,1.725176302,B
45859,4,Å®,31,1.515431121,-0.812735195,0.994190365,1.029999777,1.254988338,B
45864,4,ÄÐ,43,1.511892557,-0.206761944,-0.210576101,-0.072897666,0.114179745,B
45866,4,ÄÐ,46,1.516610642,-0.895367911,4.679358379,3.723522426,0.149766597,B
45867,4,ÄÐ,32,1.498917826,-0.63094322,2.198956831,2.934218545,0.167941541,B
45872,4,ÄÐ,47,1.508353994,-0.608907829,0.498110055,0.276653231,-0.51222632,B
45876,4,ÄÐ,50,1.520149205,-0.939438693,1.632007906,0.57338437,-0.007108787,B
45886,4,ÄÐ,44,1.539021542,-0.818244043,-0.210576101,-0.138257367,-1.438673851,B
45889,4,ÄÐ,43,1.500097347,-0.294903508,0.427241439,0.544172004,-0.151218271,B
45890,4,ÄÐ,47,1.490661178,-0.818244043,0.639847286,2.902061193,-0.064698855,B
45893,4,ÄÐ,46,1.488302136,-0.487713178,1.419402059,2.336623785,-0.221674757,B
45896,4,ÄÐ,47,1.517790163,-0.790699804,2.695037141,1.602324652,-0.069577219,B
45905,4,Å®,56,1.483584052,0.145804311,-0.494050564,1.107376922,-0.336412033,B
45912,4,Å®,36,1.472968362,-0.840279434,1.135927596,1.187414055,-0.133389678,B
45917,4,ÄÐ,65,1.476506925,-0.928420998,0.002029746,-0.153789795,-0.835672238,B
45927,4,ÄÐ,46,1.44819842,0.509388262,-0.494050564,-0.489708255,0.619183202,B
45929,4,ÄÐ,42,1.462352672,-0.87333252,2.0572196,2.930466062,0.016273065,B
45931,4,ÄÐ,48,1.436403209,-0.900876759,0.994190365,0.572101876,-0.802839257,B
45934,4,ÄÐ,59,1.436403209,0.118260073,0.143766977,0.267960771,-0.670639409,B
45939,4,ÄÐ,47,1.456455067,0.366158221,-0.139707486,0.009704455,-0.341335801,B
45942,4,ÄÐ,45,1.457634588,-0.713575936,0.214635592,-0.001267995,0.415246417,B
45957,4,ÄÐ,39,1.455275546,-0.823752891,0.356372824,0.63461159,0.156535119,B
45958,4,ÄÐ,69,1.447018899,-0.829261738,0.356372824,0.181843666,-0.658542506,B
45961,4,ÄÐ,35,1.444659856,-0.383045071,0.427241439,0.68676635,-0.392402832,B
45962,4,Å®,37,1.425787519,-0.900876759,0.214635592,0.446322453,-0.732349963,B
45974,5,ÄÐ,41,1.408094703,-0.944947541,0.427241439,-0.128234913,0.723502916,B
45978,4,ÄÐ,48,1.428146561,0.195383941,0.072898361,0.175953693,0.376357708,B
45990,4,ÄÐ,38,1.42696704,-0.829261738,1.56113929,1.854548496,-0.272393804,B
45994,5,ÄÐ,35,1.430505604,-0.944947541,3.68719776,5.09441364,-0.447749883,B
46009,4,ÄÐ,42,1.390401887,-0.366518528,0.852453133,1.072702081,-0.075136305,B
46015,4,Å®,46,1.395119971,-0.256341573,-0.06883887,-0.336093959,-1.442150883,B
46016,4,ÄÐ,37,1.401017577,-0.570345895,1.135927596,0.836153165,0.358669349,B
46018,4,ÄÐ,62,1.385683803,-0.812735195,0.214635592,0.14821382,-0.337266901,B
46019,4,ÄÐ,68,1.373888592,-0.735611327,-0.494050564,-0.588222803,2.713724626,B
46027,5,Å®,49,1.408094703,-0.939438693,2.553299909,1.632534514,-0.180146988,B
46034,4,ÄÐ,56,1.40455614,-0.53178396,0.214635592,0.109121499,-1.055883798,B
46043,4,ÄÐ,38,1.409274224,-0.675014002,-0.281444717,-0.295861644,0.513655242,B
46050,6,ÄÐ,39,1.357375297,-0.349991985,0.285504208,0.119998949,0.216634438,B
46071,4,ÄÐ,66,1.357375297,-0.911894454,-0.281444717,-0.440973479,1.003578361,B
46080,4,ÄÐ,64,1.34911865,0.189875093,-0.139707486,-0.131322398,0.091092017,B
46081,5,ÄÐ,44,1.37152955,-0.851297129,3.545460529,2.559397764,0.026694728,B
46098,4,Å®,49,1.310194454,-0.779682109,2.695037141,1.412230524,-0.494832919,B
46110,4,ÄÐ,65,1.312553496,-0.316938899,-0.210576101,-0.287074184,1.013452752,B
46119,4,ÄÐ,39,1.312553496,-0.449151244,-0.210576101,-0.076745149,-0.013372817,B
46138,4,ÄÐ,54,1.288963075,-0.520766265,-0.352313333,-0.171032216,-0.556782137,B
46144,4,ÄÐ,62,1.278347385,0.68567139,-0.352313333,0.03473684,-1.781595269,B
46147,4,ÄÐ,40,1.284244991,-0.823752891,0.498110055,0.324248013,0.208657935,B
46166,4,ÄÐ,34,1.291322117,-0.228797335,0.214635592,-0.07432266,-0.152935603,B
46175,4,ÄÐ,46,1.263013611,0.454299785,-0.281444717,-0.146664828,-0.248644145,B
46180,4,Å®,35,1.258295527,-0.774173261,0.427241439,0.867408022,-0.132710358,B
46185,5,ÄÐ,44,1.252397922,-0.774173261,2.128088215,1.295856058,0.867673114,B
46199,4,ÄÐ,42,1.253577443,-0.812735195,-0.06883887,-0.361411343,-0.815327512,B
46201,4,Å®,67,1.29486068,-0.063531903,-0.494050564,-0.621900149,-0.378476367,B
46205,4,ÄÐ,81,1.227627979,-0.713575936,1.56113929,1.956863027,-0.562044604,B
46208,4,ÄÐ,60,1.237064148,-0.92291215,0.852453133,0.470737341,0.851354585,B
46216,4,ÄÐ,37,1.270090738,0.096224682,-0.494050564,-0.431331023,0.115317928,B
46218,4,ÄÐ,51,1.252397922,-0.597890133,1.56113929,0.432357517,0.767533984,B
46222,4,ÄÐ,56,1.213473727,-0.355500833,0.143766977,0.312040569,0.280307085,B
46238,4,ÄÐ,40,1.191062826,-0.570345895,-0.352313333,-0.397843676,-1.220792899,B
46243,4,ÄÐ,39,1.187524263,0.112751225,-0.494050564,-0.35561637,1.091902318,B
46244,4,ÄÐ,53,1.19578091,-0.58136359,-0.494050564,-0.598672755,-0.937414283,B
46251,4,ÄÐ,43,1.185165221,-0.063531903,-0.06883887,-0.033092849,0.46425758,B
46260,4,ÄÐ,49,1.161574799,-0.730102479,-0.210576101,-0.454415917,0.025466394,B
46268,4,ÄÐ,50,1.171010968,-0.829261738,0.356372824,0.644159046,-0.520140523,B
46269,4,ÄÐ,40,1.288963075,-0.900876759,3.332854682,2.497125549,0.074393324,B
46282,4,ÄÐ,44,1.160395278,-0.884350216,0.143766977,0.134153884,-0.225706169,B
46292,4,ÄÐ,48,1.121471083,-0.504239722,-0.494050564,-0.598387757,1.85890938,B
46296,4,Å®,64,1.128548209,-0.283885812,-0.494050564,-0.373333789,-0.446098601,B
46311,4,ÄÐ,43,1.025929876,-0.840279434,0.710715902,0.370797799,-0.349240135,B
46313,4,ÄÐ,38,1.021211792,-0.333465442,0.427241439,0.050174269,-0.504210836,B
46318,4,ÄÐ,52,0.966953823,-0.675014002,-0.352313333,-0.548322986,1.176069744,B
46322,4,ÄÐ,46,0.982287597,-0.75213787,0.710715902,0.419437576,0.817840687,B
46324,4,ÄÐ,47,0.928029627,-0.867823672,0.852453133,0.249435856,0.692667968,B
46328,4,ÄÐ,37,0.905618727,-0.195744248,-0.494050564,-0.456933405,-0.27557973,B
46329,4,Å®,45,0.893823516,-0.686031697,-0.06883887,0.255563328,-0.204131578,B
46335,4,ÄÐ,33,0.819513689,0.360649373,0.285504208,0.192103619,-0.857266225,B
46336,4,Å®,40,1.613331369,-0.928420998,1.419402059,0.438912487,-0.711190444,B
46342,4,ÄÐ,39,0.758178593,-0.074549598,0.285504208,0.20483356,0.905611973,B
46350,5,ÄÐ,50,0.670894034,-0.939438693,2.836774372,3.819424486,2.154144916,B
46351,4,Å®,36,1.114393957,-0.063531903,-0.06883887,-0.246081872,0.055738689,B
46355,4,ÄÐ,43,0.630790318,-0.884350216,1.06505898,0.945877662,-0.726097609,B
46372,4,ÄÐ,,0.484529705,-0.735611327,0.781584518,0.338402948,-0.736415671,B
46395,5,Å®,30,0.261600222,-0.669505154,2.0572196,1.855213493,-0.005110375,B
46398,4,ÄÐ,36,0.245086927,-0.322447746,-0.352313333,-0.484055781,-0.047916789,B
46404,4,ÄÐ,31,0.225035069,-0.757646718,0.356372824,0.644254045,0.283199659,B
46415,4,ÄÐ,46,0.187290395,-0.823752891,0.781584518,1.074174574,-0.152700077,B
46422,5,Å®,38,0.157802368,-0.933929845,2.269825447,1.78386882,0.352973216,B
46427,4,ÄÐ,38,0.151904763,-0.917403302,1.06505898,1.437215409,0.497098146,B
46446,4,ÄÐ,31,0.041029782,-0.641960915,-0.281444717,-0.372716292,-1.054903142,B
46456,4,ÄÐ,55,1.139163899,-0.520766265,0.852453133,2.831144018,0.113195204,B
46476,4,Å®,29,-0.092256099,-0.471186635,0.285504208,0.156716281,-0.243749058,B
46478,4,ÄÐ,48,-0.092256099,-0.327956594,0.285504208,-0.243896882,-0.174702903,B
46480,4,ÄÐ,32,-0.101692267,-0.906385607,0.568978671,0.366950317,0.443729538,B
46507,4,ÄÐ,35,-0.19251539,-0.906385607,0.285504208,0.418867579,-0.861933756,B
46513,4,ÄÐ,48,-0.2043106,-0.87333252,-0.494050564,-0.539488027,-0.548450806,B
46523,4,ÄÐ,43,-0.230260064,-0.471186635,3.049380219,3.510580902,0.362705663,B
46544,4,ÄÐ,36,-0.329339834,-0.377536224,0.498110055,0.556569447,-0.050538481,B
46549,4,ÄÐ,59,-0.329339834,-0.691540545,0.568978671,-0.535973043,-0.194443662,B
46551,4,ÄÐ,30,-0.354109776,-0.636452067,-0.210576101,-0.246699369,-0.427398265,B
46564,5,ÄÐ,37,-0.318724144,-0.768664413,1.277664827,1.839206066,0.834545835,B
46567,4,ÄÐ,34,-0.447291941,-0.840279434,0.710715902,1.09906446,-0.46026683,B
46569,4,ÄÐ,37,-0.44611242,-0.162691162,1.348533443,1.017982332,0.475204203,B
46573,4,ÄÐ,34,-0.454369067,-0.933929845,0.427241439,0.14161135,0.991045584,B
46575,4,Å®,33,-0.477959489,-0.900876759,0.356372824,0.38153275,-0.307166978,B
46587,4,Å®,29,-0.510986079,-0.818244043,0.427241439,0.215331012,0.032762018,B
46598,4,ÄÐ,41,-0.540474106,-0.372027376,0.072898361,0.017589419,-0.137257278,B
46628,4,ÄÐ,36,-0.582936864,-0.845788281,0.781584518,0.557329444,-0.21094303,B
46630,4,ÄÐ,31,-0.619502017,-0.92291215,0.923321749,0.51890212,0.295824367,B
46631,4,ÄÐ,45,-0.624220102,-0.840279434,0.923321749,0.772930955,0.154053174,B
46663,4,ÄÐ,39,-0.69970945,-0.124129228,0.143766977,-0.029482865,-0.315870389,B
46675,4,ÄÐ,24,-0.731556519,-0.807226347,-0.139707486,-0.652727508,0.485950775,B
46687,4,ÄÐ,31,-0.749249335,-0.493222026,0.143766977,-0.094747566,-0.152617067,B
46689,4,ÄÐ,45,-0.761044546,-0.228797335,0.072898361,-0.000792997,-0.52046791,B
46690,4,ÄÐ,34,-0.759865025,0.178857398,-0.494050564,-0.534738049,-0.93276532,B
46708,4,Å®,55,-0.79878922,-0.135146923,-0.352313333,-0.576490357,0.148687279,B
46722,4,Å®,34,-0.817661557,-0.388553919,0.639847286,0.057726735,0.625688221,B
46729,4,ÄÐ,36,-0.844790542,-0.834770586,0.639847286,1.019834823,-0.838900726,B
46741,4,ÄÐ,29,-0.868380963,-0.939438693,0.356372824,0.196996096,-0.606442268,B
46754,4,ÄÐ,44,-0.884894258,-0.53178396,0.356372824,0.52108711,-0.31278173,B
46773,4,ÄÐ,30,-0.907305159,-0.383045071,-0.210576101,-0.387536224,0.661765148,B
46783,4,ÄÐ,32,-0.923818454,-0.570345895,-0.139707486,-0.495028231,-1.290824916,B
46796,4,ÄÐ,34,-0.913202764,-0.691540545,1.702876521,3.461371128,-1.026720974,B
46797,4,ÄÐ,33,-0.942690791,-0.900876759,0.072898361,-0.203759566,-0.314670438,B
46800,4,ÄÐ,32,-0.945049833,-0.708067088,-0.494050564,-0.472465834,0.574151204,B
46804,4,ÄÐ,58,-0.954486001,-0.432624701,0.427241439,0.198943587,-1.202057094,B
46805,5,ÄÐ,49,-0.955665522,-0.790699804,-0.281444717,0.360395347,0.33914446,B
46807,4,ÄÐ,31,-0.958024565,-0.564837047,0.285504208,-0.238861905,0.705378559,B
46816,4,ÄÐ,42,-0.976896902,-0.553819351,-0.281444717,0.009561956,-0.300831321,B
46839,4,ÄÐ,43,-1.00756445,0.39370246,0.072898361,-0.313294064,-0.852941094,B
46841,4,ÄÐ,29,-1.025257266,-0.553819351,0.002029746,-0.051522764,0.095620796,B
46864,4,Å®,29,-1.050027208,-0.763155565,-0.352313333,-0.357278862,-0.05816898,B
46869,4,ÄÐ,31,-1.059463377,-0.002934578,-0.494050564,-0.5017732,-0.35026197,B
46884,4,ÄÐ,49,-1.077156193,0.509388262,0.214635592,0.28111821,0.924057874,B
46895,4,ÄÐ,30,-1.09602853,-0.906385607,-0.06883887,-0.392951199,0.397099949,B
46901,4,ÄÐ,34,-1.104285177,0.333105135,-0.494050564,-0.634915089,0.705522029,B
46912,4,ÄÐ,38,-1.094849009,0.906025299,-0.494050564,-0.647027534,-0.661028931,B
46919,4,ÄÐ,35,-1.137311767,-0.592381286,0.002029746,-0.224944469,-0.181226447,B
46920,4,ÄÐ,38,-1.145568415,0.817883736,-0.281444717,-0.355996368,0.659471778,B
46924,4,Å®,29,-1.150286499,-0.283885812,-0.352313333,-0.451280931,-1.264896882,B
46939,4,ÄÐ,38,-1.179774526,-0.8017175,0.072898361,0.368280311,0.286738054,B
46956,4,ÄÐ,42,-1.178595005,-0.146164619,-0.494050564,-0.598957754,-0.103122345,B
47066,4,ÄÐ,37,2.267965564,-0.862314825,0.285504208,0.171868711,-0.448379543,B
47080,5,ÄÐ,43,2.260888437,-0.763155565,2.907642988,2.034192672,1.005618816,B
47081,5,ÄÐ,42,2.292735506,-0.939438693,3.403723297,2.031912683,0.634646155,B
47086,5,ÄÐ,48,2.280940295,-0.851297129,1.56113929,2.176264521,-0.101664009,B
47091,6,ÄÐ,43,2.270324606,-0.944947541,2.340694062,3.283959442,-0.372138492,B
47095,4,ÄÐ,,2.262067958,-0.201253096,0.002029746,4.11530063,1.546318094,B
47101,4,ÄÐ,54,2.266786043,-0.911894454,-0.281444717,-0.221809484,1.591002935,B
47102,4,ÄÐ,62,2.237298016,-0.416098158,2.198956831,1.14694424,-0.158369041,B
47108,4,Å®,50,2.239657058,-0.625434372,2.0572196,2.408823454,-0.280692511,B
47114,6,ÄÐ,47,2.210169031,-0.889859063,4.395883917,6.239728389,3.847707326,B
47116,4,ÄÐ,60,2.218425679,-0.11862038,1.348533443,2.042315135,0.926242648,B
47124,4,ÄÐ,45,2.206630468,-0.603398981,-0.352313333,-0.45156593,0.016187409,B
47125,4,ÄÐ,48,2.194835257,-0.735611327,-0.281444717,-0.348016405,-0.920072891,B
47133,5,ÄÐ,44,2.188937652,-0.856805977,3.828934991,3.355446614,0.121853207,B
47142,4,ÄÐ,48,2.181860526,-0.939438693,2.482431294,2.012247773,-0.925864868,B
47144,4,ÄÐ,68,2.168885794,-0.719084784,0.568978671,0.810835782,2.60966974,B
47160,4,ÄÐ,53,2.150013457,-0.11862038,-0.210576101,-0.283321701,-1.257884416,B
47170,4,ÄÐ,53,2.139397767,-0.564837047,0.568978671,0.173483704,-0.195761217,B
47185,4,ÄÐ,42,2.134679683,-0.840279434,0.781584518,0.323773015,0.601405979,B
47188,5,ÄÐ,37,2.126423035,-0.570345895,3.474591913,2.574930193,-0.026543298,B
47196,4,ÄÐ,43,2.116986867,-0.652978611,1.135927596,1.138916777,0.822083073,B
47197,4,ÄÐ,43,2.116986867,-0.024969968,-0.281444717,-0.49293824,1.127215626,B
47199,4,ÄÐ,42,2.129961598,-0.002934578,1.135927596,0.729943652,0.457326549,B
47201,5,ÄÐ,58,2.115807346,-0.92291215,3.474591913,3.220689732,-0.077751175,B
47203,4,ÄÐ,51,2.113448303,-0.75213787,1.419402059,1.504380101,-0.438496549,B
47204,4,ÄÐ,43,2.112268782,-0.63094322,-0.06883887,-0.071282674,-0.44876232,B
47205,5,ÄÐ,45,2.106371177,-0.851297129,3.19111745,2.421030898,0.008280207,B
47223,5,ÄÐ,41,2.095755487,-0.405080462,0.143766977,0.267295774,3.182281997,B
47224,6,ÄÐ,36,2.099294051,-0.939438693,5.884124846,5.773660526,0.686364286,B
47232,4,ÄÐ,38,2.092216924,-0.504239722,1.206796212,0.84831311,0.101460768,B
47233,5,Å®,39,2.095755487,-0.911894454,3.545460529,3.101322779,0.784763773,B
47240,5,ÄÐ,42,2.085139798,-0.807226347,2.198956831,1.26925618,-0.847277844,B
47249,4,ÄÐ,52,2.067446982,0.057662748,1.56113929,1.509842576,-0.583765949,B
47262,4,ÄÐ,44,2.063908418,-0.939438693,0.710715902,0.380582754,-0.120590191,B
47271,5,ÄÐ,38,2.053292729,-0.944947541,4.608489764,4.870024669,-0.443599705,B
47274,5,ÄÐ,48,2.047395123,-0.746629022,0.781584518,0.618414164,2.692652034,B
47278,4,ÄÐ,42,2.03206135,-0.834770586,1.06505898,0.641214059,-0.014254433,B
47280,4,Å®,53,2.029702307,0.162330855,-0.494050564,-0.223091978,-0.417041298,B
47281,4,ÄÐ,43,2.026163744,0.547950196,-0.139707486,-0.267599274,-1.05116356,B
47289,4,ÄÐ,41,2.047395123,-0.091076141,2.553299909,0.82641571,1.139946614,B
47295,4,Å®,53,2.012009491,0.261490114,-0.494050564,-0.553880461,0.648505797,B
47299,4,ÄÐ,47,2.009650449,-0.823752891,-0.139707486,0.149353815,-0.463286389,B
47304,4,ÄÐ,54,2.008470928,-0.933929845,-0.139707486,0.334887964,-0.616329509,B
47306,5,ÄÐ,34,2.001393802,-0.465677788,2.553299909,1.547889902,0.113365801,B
47310,4,ÄÐ,67,1.995496196,-0.564837047,1.632007906,1.90375827,-1.246638356,B
47325,4,ÄÐ,41,2.001393802,-0.845788281,0.143766977,-0.031287857,0.80289334,B
47345,5,ÄÐ,70,1.962469606,-0.928420998,0.994190365,0.833968175,1.009381369,B
47352,4,Å®,41,1.956572001,-0.741120174,0.427241439,0.485272274,0.120300765,B
47357,4,Å®,33,1.942417748,-0.052514207,0.072898361,0.218275999,0.055292157,B
47361,4,ÄÐ,54,1.947135832,-0.779682109,-0.210576101,-0.334193968,0.055793939,B
47362,4,ÄÐ,43,1.945956311,-0.504239722,-0.210576101,-0.330346486,0.276520115,B
47365,4,ÄÐ,52,1.960110564,-0.884350216,-0.281444717,-0.009437957,0.033899833,B
47371,4,Å®,35,1.93298158,-0.878841368,1.135927596,0.945450164,-0.60801323,B
47389,4,ÄÐ,48,1.929443016,0.030118509,0.639847286,0.649194023,-0.140525234,B
47393,4,ÄÐ,46,1.915288764,-0.201253096,0.002029746,-0.075320155,-0.098395398,B
47405,5,ÄÐ,56,1.917647806,-0.619925524,2.340694062,1.889175837,3.52608121,B
47411,4,ÄÐ,50,1.909391158,-0.311430051,-0.494050564,-0.524335596,0.174951291,B
47419,4,ÄÐ,47,1.921186369,-0.713575936,1.419402059,2.190656955,0.160713718,B
47426,4,ÄÐ,61,1.896416426,-0.741120174,1.702876521,0.833683177,-0.236366891,B
47431,4,ÄÐ,41,1.8893393,-0.928420998,2.340694062,2.7696793,-0.536627718,B
47432,5,ÄÐ,47,1.881082653,-0.917403302,4.891964226,6.741801086,1.69021312,B
47438,4,ÄÐ,54,1.885800737,-0.680522849,-0.352313333,-0.276766732,-0.794881041,B
47439,4,ÄÐ,50,1.871646484,-0.570345895,0.285504208,0.262023298,0.165748239,B
47448,4,ÄÐ,49,1.870466963,-0.851297129,0.214635592,0.271665754,-1.215187729,B
47451,4,Å®,39,1.858671752,-0.349991985,0.710715902,0.591576787,0.079040036,B
47456,5,ÄÐ,51,1.837440373,-0.840279434,3.474591913,1.679986796,0.25442789,B
47459,4,ÄÐ,50,1.829183725,-0.763155565,-0.06883887,-0.121632443,0.532616055,B
47472,4,ÄÐ,39,0.739306256,-0.845788281,0.072898361,0.901892864,-0.407161869,B
47485,4,ÄÐ,46,1.017673229,-0.564837047,-0.281444717,-0.382738746,3.519710133,B
47492,4,Å®,43,0.274574954,0.592020978,-0.281444717,-0.333101473,-0.414336044,B
47495,4,ÄÐ,44,1.153318152,-0.586872438,1.277664827,1.383873154,-0.454632092,B
47502,4,Å®,31,1.031827482,-0.454660092,0.143766977,0.471402338,-0.819195176,B
47505,4,ÄÐ,40,1.176908573,0.961113777,-0.494050564,-0.462110882,0.813278159,B
47510,4,ÄÐ,44,1.152138631,0.724233324,-0.494050564,-0.122724938,-1.206183267,B
47517,4,ÄÐ,63,1.086085451,0.569985587,-0.494050564,-0.635580086,-1.556876024,B
47526,4,ÄÐ,68,1.128548209,-0.933929845,0.781584518,0.629291614,0.172069488,B
47532,4,Å®,38,1.1839857,0.090715834,0.498110055,0.207303549,0.435791783,B
47533,4,ÄÐ,47,1.1839857,-0.906385607,0.852453133,0.303680607,0.132531512,B
47535,5,ÄÐ,75,1.191062826,-0.856805977,0.639847286,0.543507007,3.922625471,B
47541,4,ÄÐ,50,0.089390146,-0.647469763,1.06505898,1.241848805,0.898987056,B
47542,4,Å®,52,0.090569667,-0.87333252,1.419402059,0.962075088,-0.050108845,B
47551,4,ÄÐ,45,1.171010968,-0.834770586,0.639847286,0.183981156,-0.276747052,B
47563,4,ÄÐ,61,1.207576121,-0.790699804,0.356372824,1.159864181,0.758076017,B
47586,4,ÄÐ,37,1.154497673,-0.035987664,-0.281444717,0.034214343,0.007666524,B
47604,4,Å®,30,1.037725087,-0.349991985,0.072898361,0.127408915,2.721200353,B
47617,4,ÄÐ,47,0.479811621,0.145804311,0.214635592,0.200321081,-1.031150572,B
47619,5,ÄÐ,47,1.16275432,-0.944947541,3.828934991,2.459268223,-0.60123129,B
47625,6,ÄÐ,56,1.145061504,-0.416098158,0.710715902,0.680638879,2.977970491,B
47637,4,Å®,56,1.108496351,-0.465677788,-0.139707486,-0.249834355,-1.722317886,B
47646,4,ÄÐ,48,1.165113363,-0.906385607,0.852453133,1.356845778,-0.61418431,B
47647,4,ÄÐ,40,1.062495029,-0.724593631,-0.281444717,-0.037557828,-0.654067662,B
47650,4,ÄÐ,56,1.071931198,-0.23981503,0.002029746,-0.117072464,0.329030393,B
47655,4,Å®,56,1.091983056,-0.294903508,-0.494050564,-0.312961566,-2.052489044,B
47659,4,ÄÐ,40,1.104957788,-0.889859063,2.411562678,1.842436051,0.172193973,B
47668,4,ÄÐ,42,1.930622538,-0.603398981,0.710715902,0.26378079,-0.0991023,B
47684,4,ÄÐ,41,1.086085451,-0.592381286,-0.494050564,-0.536020543,-0.712039901,B
47694,4,ÄÐ,46,0.984646639,-0.862314825,1.135927596,0.776635938,0.371462069,B
47700,4,Å®,37,1.100239704,-0.245323878,-0.494050564,-0.597247762,-1.803318512,B
47705,4,ÄÐ,50,0.982287597,-0.11862038,0.143766977,-0.173407205,-0.464852303,B
47714,4,Å®,40,0.366577598,-0.851297129,0.002029746,-0.243279385,0.108126863,B
47729,4,ÄÐ,42,1.080187846,-0.675014002,0.639847286,0.349375397,-0.481599727,B
47735,4,ÄÐ,54,1.042443171,-0.862314825,0.356372824,0.221268485,1.806448406,B
47746,4,ÄÐ,35,0.601302291,-0.58136359,1.206796212,1.438545403,0.158058184,B
47749,4,Å®,37,1.005878018,-0.647469763,0.498110055,0.635561585,-1.202168113,B
47750,4,ÄÐ,31,1.069572156,0.107242377,-0.210576101,-0.366683819,-0.582455324,B
47753,4,ÄÐ,40,0.982287597,-0.592381286,0.214635592,0.468457351,1.027534612,B
47762,6,ÄÐ,41,1.045981734,-0.917403302,7.088891312,5.578151422,0.531731063,B
47768,4,ÄÐ,39,1.071931198,-0.719084784,0.710715902,0.242358388,-0.035157494,B
47769,4,ÄÐ,42,0.869053574,-0.900876759,0.781584518,0.321920523,0.352206205,B
47775,4,ÄÐ,63,1.024750355,-0.564837047,-0.494050564,-0.582760328,0.328935902,B
47779,4,Å®,47,1.016493708,-0.63094322,1.206796212,0.595376769,0.786279393,B
47785,4,ÄÐ,52,0.995262328,-0.713575936,0.143766977,0.037254329,2.095477585,B
47797,4,ÄÐ,46,0.778230451,-0.939438693,2.198956831,1.871838417,-0.623583555,B
47806,4,ÄÐ,34,1.007057539,-0.928420998,0.852453133,0.811548278,0.214382532,B
47813,4,ÄÐ,48,1.031827482,-0.746629022,0.285504208,0.170823716,-0.312378983,B
47817,4,ÄÐ,45,0.991723765,-0.33897429,0.143766977,-0.253919336,0.136291896,B
47818,4,ÄÐ,37,0.984646639,-0.206761944,1.632007906,0.83734066,-0.068602319,B
47822,4,ÄÐ,45,1.009416581,-0.322447746,-0.281444717,-0.156022285,0.467914963,B
47840,4,ÄÐ,46,0.8537198,-0.349991985,-0.139707486,-0.522388105,-0.00175138,B
47842,4,Å®,48,1.005878018,-0.900876759,0.356372824,0.411600112,-0.508563792,B
47851,4,ÄÐ,47,0.93038867,-0.895367911,0.214635592,0.266393278,0.013578685,B
47852,4,ÄÐ,38,1.00823706,-0.11862038,2.411562678,2.39010854,0.313348876,B
47870,4,ÄÐ,50,0.920952501,-0.184726553,-0.210576101,-0.330916483,1.409246293,B
47878,4,ÄÐ,46,-0.499190868,-0.421607006,0.072898361,0.125698923,-0.977322316,B
47889,4,ÄÐ,59,0.861976447,-0.741120174,1.277664827,0.842613136,0.761058375,B
47899,4,ÄÐ,36,0.781769015,-0.823752891,-0.494050564,-0.540770521,-0.544175234,B
47923,4,ÄÐ,50,0.916234417,0.195383941,0.498110055,0.611336696,-0.594642238,B
47929,5,ÄÐ,45,0.981108076,-0.862314825,2.765905756,1.697941714,0.344324307,B
47932,4,ÄÐ,43,0.929209148,-0.102093837,-0.06883887,-0.507188175,0.558743653,B
47936,4,ÄÐ,45,0.900900643,-0.900876759,-0.210576101,0.003434484,3.019517791,B
47948,4,ÄÐ,33,0.95279957,-0.223288487,-0.494050564,-0.550365477,-0.027757116,B
47950,5,ÄÐ,61,0.951620049,-0.625434372,3.545460529,1.546607408,0.702258568,B
47952,4,ÄÐ,49,0.924491064,-0.757646718,-0.494050564,-0.036417834,-0.064388104,B
47954,4,ÄÐ,47,0.860796926,-0.58136359,0.923321749,0.134533883,-0.126285113,B
47970,4,ÄÐ,57,0.95279957,0.189875093,-0.494050564,-0.623420142,-1.599532967,B
47971,4,ÄÐ,41,0.845463152,-0.272868117,0.710715902,0.387755221,-0.030400477,B
47981,4,ÄÐ,40,0.977569512,-0.564837047,2.411562678,2.122874765,0.358700188,B
47989,4,ÄÐ,39,0.779409973,-0.498730874,0.710715902,0.296033142,0.00634403,B
48006,4,ÄÐ,47,0.926850106,0.531423653,-0.352313333,-0.146997327,1.662589488,B
48023,4,ÄÐ,60,0.852540279,0.013591966,-0.494050564,-0.54309801,0.731236481,B
